"","cases_with_vaccination","cases_without_vaccination","without_vaccination_qol_loss","with_vaccination_qol_loss","deaths_without_vaccination","survivors_without_vaccination","deaths_with_vaccination","survivors_with_vaccination","life_years_lost_death_with_vaccination","life_years_lost_death_without_vaccination","number_vaccinated","severity_counts_without_vaccination_low","severity_counts_without_vaccination_medium","severity_counts_without_vaccination_high","severity_counts_with_vaccination_low","severity_counts_with_vaccination_medium","severity_counts_with_vaccination_high","doses_number","total_QALY_loss_no_vaccination","cases_averted","cases_averted_per_dose","deaths_averted","deaths_averted_per_dose","qol_gained","qol_gained_per_dose","total_QALY_gained","total_QALY_gained_per_dose"
"222",62201,146260,1739.19573943555,176.368264644859,6478,139782,2288,59913,11265,32320,102382,69008,74385,2867,58708,2805,688,204764,34059.1957394355,84059,0.410516497040495,4190,0.0204625813131214,1562.82747479069,0.00763233515066462,22617.8274747907,0.110458027166839
"223",62205,146260,1739.87836128246,177.539111871142,6579,139681,2207,59998,11010.5,32639.5,102382,69176,74252,2832,58673,2838,694,204764,34379.3783612825,84055,0.410496962356664,4372,0.0213514094274384,1562.33924941132,0.00762995081855855,23191.3392494113,0.113258869964502
"224",62450,146260,1739.60415527348,178.324186137581,6607,139653,2398,60052,11930,33064.5,102382,69173,74236,2851,58927,2817,706,204764,34804.1041552735,83810,0.409300462972007,4209,0.0205553710613194,1561.2799691359,0.00762477764224129,22695.7799691359,0.11083872149956
"225",62019,146260,1751.75197491018,176.523327636784,6711,139549,2270,59749,11447,33571.5,102382,68695,74681,2884,58543,2775,701,204764,35323.2519749102,84241,0.411405325154812,4441,0.0216883827235256,1575.22864727339,0.00769289839656088,23699.7286472734,0.115741676502087
"226",62620,146260,1747.54068472012,178.073771173365,6653,139607,2248,60372,11173,33387.5,102382,68853,74498,2909,59103,2811,706,204764,35135.0406847201,83640,0.408470238909183,4405,0.0215125705690453,1569.46691354676,0.00766475998489362,23783.9669135468,0.116153068476621
"227",62487,146260,1740.95511023818,177.595421062462,6591,139669,2319,60168,11503.5,33117.5,102382,69324,73977,2959,59039,2718,730,204764,34858.4551102382,83773,0.409119767146569,4272,0.0208630423316599,1563.35968917572,0.00763493431060011,23177.3596891757,0.113190598392177
"228",62258,146260,1739.69498500009,175.842440556029,6688,139572,2345,59913,11950.5,33542,102382,69146,74335,2779,58855,2690,713,204764,35281.6949850001,84002,0.410238127795902,4343,0.0212097829696626,1563.85254444407,0.00763734125356052,23155.3525444441,0.113083122738587
"229",62363,146260,1748.73002126655,178.466002408974,6844,139416,2304,60059,11313,34104,102382,68883,74560,2817,58874,2773,716,204764,35852.7300212666,83897,0.409725342345334,4540,0.0221718661483464,1570.26401885758,0.00766865278495038,24361.2640188576,0.118972397583841
"230",62601,146260,1747.87795959565,181.593900045007,6622,139638,2372,60229,11784,33173,102382,68871,74499,2890,58980,2878,743,204764,34920.8779595957,83659,0.408563028657381,4250,0.0207556015705886,1566.28405955064,0.00764921597326993,22955.2840595506,0.112106054089345
"231",62213,146260,1743.5178405568,176.178357029339,6561,139699,2222,59991,11149,32539.5,102382,69285,74125,2850,58761,2770,682,204764,34283.0178405568,84047,0.410457892989002,4339,0.0211902482858315,1567.33948352746,0.00765437031669366,22957.8394835275,0.112118533939205
"232",62236,146260,1737.83762051088,175.554278940473,6407,139853,2275,59961,11175.5,32059.5,102382,69355,74060,2845,58752,2816,668,204764,33797.3376205109,84024,0.410345568556973,4132,0.0201793283975699,1562.28334157041,0.00762967778305956,22446.2833415704,0.109620262065453
"233",62477,146260,1742.44734838527,179.697223659738,6575,139685,2271,60206,11608.5,32823.5,102382,69258,74102,2900,58902,2828,747,204764,34565.9473483853,83783,0.409168603856147,4304,0.021019319802309,1562.75012472553,0.00763195739839782,22777.7501247255,0.111239036767818
"234",62323,146260,1749.86537515418,175.887343726444,6559,139701,2294,60029,11560,33186.5,102382,68876,74455,2929,58827,2833,663,204764,34936.3653751542,83937,0.409920689183646,4265,0.0208288566349554,1573.97803142773,0.00768679080027608,23200.4780314277,0.113303500768825
"235",62488,146260,1744.87246665532,179.197690452232,6616,139644,2311,60177,11751.5,33003,102382,69247,74124,2889,58881,2905,702,204764,34747.8724666553,83772,0.409114883475611,4305,0.0210242034732668,1565.67477620309,0.00764624043388044,22817.1747762031,0.11143157379326
"236",62031,146260,1746.5801758732,176.331736355885,6521,139739,2240,59791,11260,32642.5,102382,68960,74349,2951,58544,2788,699,204764,34389.0801758732,84229,0.411346721103319,4281,0.0209069953702799,1570.24843951732,0.0076685767005788,22952.7484395173,0.112093670955428
"237",62301,146260,1750.36436537241,178.757428185875,6558,139702,2279,60022,11404.5,33281,102382,68885,74406,2969,58799,2784,718,204764,35031.3643653724,83959,0.410028129944717,4279,0.0208972280283644,1571.60693718654,0.00767521115619219,23448.1069371865,0.114512838864188
"238",62417,146260,1742.03990155422,178.85515291178,6503,139757,2279,60138,11472.5,32430.5,102382,69298,74030,2932,58824,2898,695,204764,34172.5399015542,83843,0.409461624113614,4224,0.0206286261256862,1563.18474864244,0.00763407995859838,22521.1847486424,0.109986055891868
"239",62206,146260,1753.94145900878,176.577762828497,6545,139715,2249,59957,11195.5,33019.5,102382,68608,74754,2898,58704,2806,696,204764,34773.4414590088,84054,0.410492078685707,4296,0.0209802504346467,1577.36369618028,0.00770332527290091,23401.3636961803,0.114284560255613
"240",62635,146260,1739.18466415633,181.314180703996,6587,139673,2370,60265,11862,33049.5,102382,69325,74072,2863,59016,2868,751,204764,34788.6846641563,83625,0.408396983844817,4217,0.0205944404289817,1557.87048345234,0.00760812683602751,22745.3704834523,0.111080905254109
"241",62357,146260,1747.67886057348,180.942575779205,6717,139543,2348,60009,11696,33555.5,102382,68797,74614,2849,58800,2813,744,204764,35303.1788605735,83903,0.409754644371081,4369,0.0213367584145651,1566.73628479427,0.00765142449255863,23426.2362847943,0.114406029794272
"242",62764,146260,1740.36192225497,182.207809190141,6653,139607,2356,60408,11858,33244.5,102382,69266,74121,2873,59118,2900,746,204764,34984.861922255,83496,0.407766990291262,4297,0.0209851341056045,1558.15411306483,0.00760951198972879,22944.6541130648,0.112054140928409
"243",61967,146260,1748.15249121696,179.049435783775,6496,139764,2329,59638,11550.5,32373,102382,68962,74344,2954,58371,2872,724,204764,34121.152491217,84293,0.411659276044617,4167,0.0203502568810924,1569.10305543319,0.00766298302159163,22391.6030554332,0.109353221540081
"244",62452,146260,1742.64727941029,177.05594337549,6553,139707,2209,60243,10833.5,32936.5,102382,69176,74236,2848,58946,2828,678,204764,34679.1472794103,83808,0.409290695630091,4344,0.0212146666406204,1565.5913360348,0.00764583293955384,23668.5913360348,0.115589612119488
"245",62693,146260,1743.36475794967,177.876437700256,6485,139775,2278,60415,11327,32644.5,102382,69091,74333,2836,59221,2757,715,204764,34387.8647579497,83567,0.408113730929265,4207,0.0205456037194038,1565.48832024941,0.00764532984435454,22882.9883202494,0.111752985486948
"246",62166,146260,1743.5629925678,178.528231696165,6503,139757,2324,59842,11713,32514.5,102382,69170,74151,2939,58610,2845,711,204764,34258.0629925678,84094,0.410687425524018,4179,0.0204088609325858,1565.03476087164,0.00764311480959366,22366.5347608716,0.10923079623797
"247",62590,146260,1749.77904045385,176.937818559153,6689,139571,2355,60235,11626.5,33536.5,102382,68949,74459,2852,59112,2790,688,204764,35286.2790404539,83670,0.408616749037917,4334,0.0211658299310426,1572.8412218947,0.00768123899657509,23482.8412218947,0.114682469681656
"248",62145,146260,1752.27341977778,177.956700550139,6591,139669,2244,59901,11088,32906.5,102382,68913,74511,2836,58645,2797,703,204764,34658.7734197778,84115,0.410789982614131,4347,0.0212293176534938,1574.31671922764,0.00768844484004826,23392.8167192276,0.114242819632492
"249",62530,146260,1741.35596685901,178.310008518212,6551,139709,2299,60231,11562.5,32846.5,102382,69303,74091,2866,59017,2799,714,204764,34587.855966859,83730,0.408909769295384,4252,0.0207653689125042,1563.0459583408,0.00763340215243304,22847.0459583408,0.111577454817941
"250",62343,146260,1732.83427202784,175.609511892091,6433,139827,2315,60028,11464.5,32174.5,102382,69556,73870,2834,58873,2805,665,204764,33907.3342720278,83917,0.40982301576449,4118,0.0201109570041609,1557.22476013574,0.0076049733358195,22267.2247601357,0.108745798871558
"251",62402,146260,1741.33806708745,179.723241507689,6647,139613,2186,60216,10856,32992.5,102382,69140,74202,2918,58868,2785,749,204764,34733.8380670875,83858,0.409534879177981,4461,0.0217860561426813,1561.61482557977,0.00762641297093125,23698.1148255798,0.115733795127951
"252",62299,146260,1751.3403285851,175.093754430666,6609,139651,2325,59974,11718.5,33123.5,102382,68793,74547,2920,58771,2857,671,204764,34874.8403285851,83961,0.410037897286632,4284,0.0209216463831533,1576.24657415443,0.00769786961650696,22981.2465741544,0.112232846467907
"253",62068,146260,1740.55464046555,176.001518583952,6548,139712,2366,59702,11908,32821,102382,69288,74079,2893,58622,2741,705,204764,34561.5546404656,84192,0.411166025277881,4182,0.0204235119454592,1564.5531218816,0.0076407626432459,22477.5531218816,0.109772973383415
"254",62389,146260,1737.51880857997,177.632068610528,6665,139595,2272,60117,11409,33336.5,102382,69381,74002,2877,58939,2763,687,204764,35074.01880858,83871,0.409598366900432,4393,0.0214539665175519,1559.88673996944,0.00761797356942356,23487.3867399694,0.114704668496266
"255",62369,146260,1752.79563488998,177.161104390245,6566,139694,2306,60063,11514,32798,102382,68899,74372,2989,58904,2774,691,204764,34550.79563489,83891,0.409696040319588,4260,0.0208044382801664,1575.63453049973,0.00769488059668562,22859.6345304997,0.111638933262193
"256",62271,146260,1729.42519053166,176.580198725187,6611,139649,2269,60002,10991.5,33084.5,102382,69663,73836,2761,58839,2702,730,204764,34813.9251905317,83989,0.41017464007345,4342,0.0212048992987049,1552.84499180647,0.00758358398842802,23645.8449918065,0.115478526458784
"257",62611,146260,1748.43465225458,178.596806893071,6590,139670,2254,60357,11218,32850,102382,69035,74335,2890,59076,2793,742,204764,34598.4346522546,83649,0.408514191947803,4336,0.0211755972729581,1569.83784536151,0.00766657149382464,23201.8378453615,0.113310141652642
"258",62138,146260,1736.16610870404,179.845651514543,6515,139745,2323,59815,11607.5,32582.5,102382,69294,74098,2868,58536,2878,724,204764,34318.666108704,84122,0.410824168310836,4192,0.020472348655037,1556.32045718949,0.00760055701778385,22531.3204571895,0.110035555357336
"259",62599,146260,1739.78083250096,178.081053996344,6466,139794,2338,60261,11587,32016,102382,69187,74241,2832,59046,2873,680,204764,33755.780832501,83661,0.408572795999297,4128,0.0201597937137387,1561.69977850462,0.00762682785306313,21990.6997785046,0.107395341849664
"260",62070,146260,1744.74197139172,179.731733287247,6567,139693,2235,59835,11024.5,32872.5,102382,69040,74353,2867,58525,2800,745,204764,34617.2419713917,84190,0.411156257935965,4332,0.021156062589127,1565.01023810448,0.00764299504846788,23413.0102381045,0.114341438134167
"261",62181,146260,1750.77466825475,174.225388270173,6657,139603,2195,59986,10724.5,33865.5,102382,68874,74482,2904,58771,2755,655,204764,35616.2746682548,84079,0.410614170459651,4462,0.0217909398136391,1576.54927998458,0.0076993479321784,24717.5492799846,0.120712377566294
"262",62290,146260,1746.70569625235,177.969629221452,6392,139868,2259,60031,11279.5,32089,102382,68920,74444,2896,58766,2804,720,204764,33835.7056962523,83970,0.410081850325253,4133,0.0201842120685277,1568.7360670309,0.00766119077098952,22378.2360670309,0.109287941567028
"263",62094,146260,1740.45370646126,179.506484296835,6703,139557,2282,59812,11254,33776.5,102382,69322,73942,2996,58547,2803,744,204764,35516.9537064613,84166,0.411039049832979,4421,0.0215907093043699,1560.94722216442,0.00762315261552043,24083.4472221644,0.117615631762245
"264",62754,146260,1741.98717410203,179.239621509165,6539,139721,2244,60510,11246,32902.5,102382,69276,74099,2885,59207,2831,716,204764,34644.487174102,83506,0.40781582700084,4295,0.0209753667636889,1562.74755259287,0.00763194483694823,23219.2475525929,0.113395164934231
"265",62145,146260,1745.75010013469,175.491358084827,6653,139607,2216,59929,11052,33525.5,102382,69061,74364,2835,58710,2739,696,204764,35271.2501001347,84115,0.410789982614131,4437,0.0216688480396945,1570.25874204986,0.00766862701475778,24043.7587420499,0.117421806284551
"266",62724,146260,1742.78328868581,178.28052754143,6719,139541,2312,60412,11631,33587.5,102382,69170,74234,2856,59168,2850,706,204764,35330.2832886858,83536,0.407962337129574,4407,0.0215223379109609,1564.50276114438,0.00764051669797613,23521.0027611444,0.114868838082595
"267",62425,146260,1744.34455109809,175.425768024064,6755,139505,2249,60176,11412.5,33629.5,102382,69044,74359,2857,58941,2830,654,204764,35373.8445510981,83835,0.409422554745952,4506,0.0220058213357817,1568.91878307403,0.00766208309602287,23785.918783074,0.116162600765144
"268",62271,146260,1750.35906833567,176.40760226676,6593,139667,2348,59923,11856,32939.5,102382,68852,74492,2916,58759,2820,692,204764,34689.8590683357,83989,0.41017464007345,4245,0.0207311832157997,1573.95146606891,0.00768666106380473,22657.4514660689,0.110651537702276
"269",62122,146260,1737.55438481695,175.866788548359,6599,139661,2268,59854,11278,33028.5,102382,69385,74043,2832,58599,2850,673,204764,34766.054384817,84138,0.410902307046161,4331,0.0211511789181692,1561.68759626859,0.00762676835903086,23312.1875962686,0.113849053526345
"270",62370,146260,1738.66254765629,179.818340910748,6587,139673,2388,59982,11918,32464.5,102382,69125,74263,2872,58804,2815,751,204764,34203.1625476563,83890,0.40969115664863,4199,0.0205065343517415,1558.84420674554,0.00761288218019547,22105.3442067455,0.107955227514336
"271",62308,146260,1741.56511468426,174.956388518843,6498,139762,2293,60015,11348.5,32699,102382,69121,74289,2850,58899,2708,701,204764,34440.5651146843,83952,0.409993944248012,4205,0.0205358363774882,1566.60872616542,0.00765080153818747,22917.1087261654,0.111919618322388
"272",62204,146260,1743.55687503023,176.361057355125,6651,139609,2254,59950,11285,33218.5,102382,69369,74010,2881,58748,2759,697,204764,34962.0568750302,84056,0.410501846027622,4397,0.0214735012013831,1567.1958176751,0.00765366869994287,23500.6958176751,0.114769665652532
"273",62180,146260,1744.12350163236,175.012510218789,6614,139646,2238,59942,11095,33395,102382,69086,74307,2867,58751,2740,689,204764,35139.1235016324,84080,0.410619054130609,4376,0.0213709441112696,1569.11099141357,0.00766302177830852,23869.1109914136,0.116568884136926
"274",62376,146260,1749.96305385847,175.397005216996,6486,139774,2255,60121,11403.5,32540,102382,69090,74294,2876,58863,2840,673,204764,34289.9630538585,83884,0.409661854622883,4231,0.0206628118223907,1574.56604864147,0.0076896624828655,22711.0660486415,0.1109133736821
"275",62696,146260,1752.59216237606,182.879719779753,6499,139761,2373,60323,11854.5,32533.5,102382,68673,74645,2942,59077,2851,768,204764,34286.0921623761,83564,0.408099079916392,4126,0.0201500263718232,1569.71244259631,0.00766595906798219,22248.7124425963,0.10865539080403
"276",62130,146260,1741.16043700727,177.07853683285,6510,139750,2242,59888,11153,32880,102382,69156,74283,2821,58674,2725,731,204764,34621.1604370073,84130,0.410863237678498,4268,0.0208435076478287,1564.08190017442,0.00763846135147983,23291.0819001744,0.113745980251286
"277",62433,146260,1750.56462370674,176.368544295328,6456,139804,2314,60119,11599,32316,102382,69045,74235,2980,58953,2762,718,204764,34066.5646237067,83827,0.409383485378289,4142,0.0202281651071477,1574.19607941141,0.00768785567488137,22291.1960794114,0.108862866907325
"278",62263,146260,1752.13062259793,179.722762433428,6619,139641,2316,59947,11624,32734.5,102382,68855,74479,2926,58732,2801,730,204764,34486.6306225979,83997,0.410213709441113,4303,0.0210144361313512,1572.4078601645,0.00767912260047908,22682.9078601645,0.110775858354811
"279",62277,146260,1742.06388774561,176.664818140802,6528,139732,2235,60042,11205.5,33049,102382,69177,74203,2880,58804,2771,702,204764,34791.0638877456,83983,0.410145338047704,4293,0.0209655994217734,1565.39906960481,0.00764489397357354,23408.8990696048,0.114321360539962
"280",62369,146260,1744.66273108375,176.916926261515,6650,139610,2276,60093,11613,33097,102382,69018,74358,2884,58924,2741,704,204764,34841.6627310837,83891,0.409696040319588,4374,0.021361176769354,1567.74580482223,0.00765635465620046,23051.7458048222,0.112577141513265
"281",62088,146260,1744.64858103526,174.210921226314,6575,139685,2295,59793,11450.5,32894.5,102382,69048,74348,2864,58666,2756,666,204764,34639.1485810353,84172,0.411068351858725,4280,0.0209021116993221,1570.43765980894,0.00766950079022164,23014.4376598089,0.112394940808975
"282",62387,146260,1738.60426750748,175.095449951437,6641,139619,2259,60128,11242.5,33213.5,102382,69137,74314,2809,58941,2752,694,204764,34952.1042675075,83873,0.409608134242347,4382,0.0214002461370163,1563.50881755604,0.00763566260454005,23534.508817556,0.114934797218046
"283",61886,146260,1728.70695218433,176.59760261837,6610,139650,2232,59654,11095,33244,102382,69575,73996,2689,58378,2813,695,204764,34972.7069521843,84374,0.412054853392198,4378,0.0213807114531851,1552.10934956596,0.00757999135378268,23701.109349566,0.115748419397775
"284",62534,146260,1747.85809010151,176.723567334123,6579,139681,2337,60197,11666.5,33017.5,102382,69059,74314,2887,59054,2768,712,204764,34765.3580901015,83726,0.408890234611553,4242,0.0207165322029263,1571.13452276739,0.00767290403961336,22922.1345227674,0.111944162659293
"285",62422,146260,1739.73564431897,174.997415827917,6600,139660,2267,60155,11299.5,32922,102382,69217,74221,2822,58990,2758,674,204764,34661.735644319,83838,0.409437205758825,4333,0.0211609462600848,1564.73822849105,0.00764166664301856,23187.2382284911,0.113238841927737
"286",62097,146260,1753.61562666211,179.222052439471,6451,139809,2319,59778,11346.5,32368.5,102382,68713,74557,2990,58514,2862,721,204764,34122.1156266621,84163,0.411024398820105,4132,0.0201793283975699,1574.39357422264,0.0076888201745553,22596.3935742226,0.110353351049123
"287",62401,146260,1749.00705489062,178.804278841188,6672,139588,2282,60119,11328,33238,102382,68955,74386,2919,58886,2762,753,204764,34987.0070548906,83859,0.409539762848938,4390,0.0214393155046786,1570.20277604943,0.00766835369522685,23480.2027760494,0.114669584380308
"288",62104,146260,1754.60654818558,175.419871497461,6610,139650,2236,59868,11120,33132,102382,68649,74743,2868,58664,2756,684,204764,34886.6065481856,84156,0.410990213123401,4374,0.021361176769354,1579.18667668812,0.00771222810986363,23591.1866766881,0.115211593232639
"289",62520,146260,1748.66208932897,178.8594029722,6455,139805,2292,60228,11342,32212.5,102382,68897,74506,2857,59016,2793,711,204764,33961.162089329,83740,0.408958606004962,4163,0.0203307221972612,1569.80268635677,0.00766639978881427,22440.3026863568,0.109591054513278
"290",62686,146260,1741.03085867876,175.623356257523,6543,139717,2332,60354,11656,32708.5,102382,69245,74117,2898,59258,2735,693,204764,34449.5308586788,83574,0.408147916625969,4211,0.0205651384032349,1565.40750242123,0.00764493515667419,22617.9075024212,0.110458417995454
"291",62355,146260,1740.17817537902,179.272705486106,6485,139775,2307,60048,11459.5,32559.5,102382,69238,74164,2858,58839,2780,736,204764,34299.678175379,83905,0.409764411712996,4178,0.020403977261628,1560.90546989292,0.00762294871116465,22660.9054698929,0.11066840592044
"292",62510,146260,1737.68616807605,182.471805835809,6657,139603,2282,60228,11178,33136.5,102382,69317,74109,2834,58862,2882,766,204764,34874.186168076,83750,0.40900744271454,4375,0.0213660604403118,1555.21436224024,0.00759515521400363,23513.7143622402,0.114833243940538
"293",61937,146260,1743.55303810774,175.028563470486,6436,139824,2224,59713,10978,32223,102382,69141,74256,2863,58524,2707,706,204764,33966.5530381077,84323,0.411805786173351,4212,0.0205700220741927,1568.52447463725,0.00766015742336178,22813.5244746373,0.111413746921516
"294",62541,146260,1737.62360974845,179.139438016526,6612,139648,2294,60247,11471,32910,102382,69180,74302,2778,58971,2863,707,204764,34647.6236097485,83719,0.408856048914848,4318,0.021087691195718,1558.48417173192,0.00761112388765566,22997.4841717319,0.11231214555162
"295",62575,146260,1734.35946917653,178.808188661734,6538,139722,2276,60299,11532,32813,102382,69383,74112,2765,59061,2790,724,204764,34547.3594691765,83685,0.408690004102284,4262,0.020814205622082,1555.55128051479,0.00759680061199622,22836.5512805148,0.11152620226463
"296",62154,146260,1743.84737226572,177.636505699069,6481,139779,2269,59885,11377.5,32593.5,102382,69269,74095,2896,58657,2788,709,204764,34337.3473722657,84106,0.410746029575511,4212,0.0205700220741927,1566.21086656665,0.0076488585228197,22782.2108665667,0.111260821563198
"297",62486,146260,1738.2028638207,179.961826481063,6493,139767,2328,60158,11267,32663.5,102382,69317,74090,2853,58901,2849,736,204764,34401.7028638207,83774,0.409124650817527,4165,0.0203404895391768,1558.24103733963,0.0076099364992852,22954.7410373396,0.112103402147544
"298",62306,146260,1750.09999997919,180.622015738711,6625,139635,2283,60023,11397.5,33507.5,102382,69106,74206,2948,58723,2847,736,204764,35257.5999999792,83954,0.410003711589928,4342,0.0212048992987049,1569.47798424048,0.00766481405051902,23679.4779842405,0.115642778927158
"299",61975,146260,1745.01333882193,178.42109390334,6597,139663,2338,59637,11877,33147.5,102382,69145,74195,2920,58407,2840,728,204764,34892.5133388219,84285,0.411620206676955,4259,0.0207995546092087,1566.59224491859,0.00765072104920097,22837.0922449186,0.111528844156778
"300",62415,146260,1739.69324195496,175.522097588994,6534,139726,2229,60186,11190.5,32540,102382,69010,74441,2809,58949,2803,663,204764,34279.693241955,83845,0.409471391455529,4305,0.0210242034732668,1564.17114436597,0.00763889719074628,22913.671144366,0.111902830303989
"301",62096,146260,1741.46814558197,174.205596244824,6542,139718,2205,59891,10745.5,32455,102382,69219,74203,2838,58674,2741,681,204764,34196.468145582,84164,0.411029282491063,4337,0.0211804809439159,1567.26254933715,0.00765399459542277,23276.7625493371,0.113676049253468
"302",62416,146260,1747.4311498198,175.883084826328,6508,139752,2300,60116,11736,32612,102382,69214,74187,2859,58960,2753,703,204764,34359.4311498198,83844,0.409466507784572,4208,0.0205504873903616,1571.54806499347,0.00767492364377267,22447.5480649935,0.109626438558504
"303",62222,146260,1738.45427471916,178.596146013915,6569,139691,2274,59948,11461,32490.5,102382,69290,74130,2840,58724,2753,745,204764,34228.9542747192,84038,0.410413939950382,4295,0.0209753667636889,1559.85812870525,0.00761783384142352,22589.3581287052,0.110318992248175
"304",62106,146260,1748.43585680713,174.956265040929,6462,139798,2271,59835,11338.5,32589,102382,68986,74359,2915,58666,2743,697,204764,34337.4358568071,84154,0.410980445781485,4191,0.0204674649840792,1573.4795917662,0.00768435658497687,22823.9795917662,0.111464806273399
"305",62254,146260,1742.72494377391,177.502731122652,6494,139766,2300,59954,11484,32755,102382,69055,74403,2802,58744,2798,712,204764,34497.7249437739,84006,0.410257662479733,4194,0.0204821159969526,1565.22221265126,0.0076440302624058,22836.2222126513,0.111524595205462
"306",62547,146260,1754.28515139117,177.404682393027,6674,139586,2287,60260,11472.5,33420,102382,68773,74580,2907,59084,2756,707,204764,35174.2851513912,83713,0.408826746889102,4387,0.0214246644918052,1576.88046899814,0.00770096535034548,23524.3804689981,0.114885333696344
"307",62524,146260,1742.30429149993,176.195651645713,6715,139545,2360,60164,11699,33593.5,102382,69127,74344,2789,59060,2744,720,204764,35335.8042914999,83736,0.408939071321131,4355,0.0212683870211561,1566.10863985422,0.00764835928119307,23460.6086398542,0.114573893066429
"308",62567,146260,1740.04615455273,180.974405649613,6580,139680,2333,60234,11597.5,33247,102382,69317,74154,2789,58992,2858,717,204764,34987.0461545527,83693,0.408729073469946,4247,0.0207409505577152,1559.07174890311,0.00761399342122206,23208.5717489031,0.1133430278218
"309",62280,146260,1742.79616701925,179.131395838175,6681,139579,2307,59973,11527.5,33709.5,102382,69071,74382,2807,58742,2811,727,204764,35452.2961670193,83980,0.41013068703483,4374,0.021361176769354,1563.66477118108,0.00763642423072942,23745.6647711811,0.115966013416328
"310",62490,146260,1738.03395959207,178.236658257994,6547,139713,2260,60230,11173,32846.5,102382,69140,74316,2804,58993,2757,740,204764,34584.5339595921,83770,0.409105116133695,4287,0.0209362973960266,1559.79730133408,0.00761753678055752,23233.2973013341,0.113463779284123
"311",62431,146260,1749.74083231765,180.545173041344,6627,139633,2277,60154,11563.5,32877.5,102382,68620,74742,2898,58870,2835,726,204764,34627.2408323176,83829,0.409393252720205,4350,0.0212439686663671,1569.19565927631,0.00766343526829084,22883.1956592763,0.111753998062532
"312",62175,146260,1743.72531356146,173.66107181553,6691,139569,2315,59860,11704.5,33424.5,102382,69066,74267,2927,58804,2685,686,204764,35168.2253135615,84085,0.410643472485398,4376,0.0213709441112696,1570.06424174593,0.00766767713927219,23290.0642417459,0.113741010342374
"313",62305,146260,1746.21773849407,176.706636379198,6556,139704,2229,60076,11223.5,33004,102382,68995,74356,2909,58846,2759,700,204764,34750.2177384941,83955,0.410008595260886,4327,0.0211316442343381,1569.51110211487,0.00766497578732037,23350.0111021149,0.114033771083369
"314",62210,146260,1738.86481082382,177.776952455048,6506,139754,2186,60024,10815,32242,102382,69417,73975,2868,58729,2751,730,204764,33980.8648108238,84050,0.410472544001875,4320,0.0210974585376336,1561.08785836877,0.00762383943646721,22988.0878583688,0.112266257048938
"315",62543,146260,1751.23414521104,179.765217617001,6599,139661,2279,60264,11244.5,32449.5,102382,69003,74263,2994,58972,2834,737,204764,34200.734145211,83717,0.408846281572933,4320,0.0210974585376336,1571.46892759404,0.0076745371627534,22776.468927594,0.111232779822596
"316",62314,146260,1745.90721192769,175.619776091221,6675,139585,2282,60032,11338,33299.5,102382,68847,74545,2868,58893,2724,697,204764,35045.4072119277,83946,0.409964642222266,4393,0.0214539665175519,1570.28743583647,0.0076687671457701,23531.7874358365,0.114921506885177
"317",62263,146260,1743.87876733023,177.012746077671,6650,139610,2330,59933,11733,33190,102382,68902,74588,2770,58765,2799,699,204764,34933.8787673302,83997,0.410213709441113,4320,0.0210974585376336,1566.86602125256,0.00765205808273212,23023.8660212526,0.112440985823937
"318",62405,146260,1744.02755361645,179.299862184186,6619,139641,2240,60165,11276,33126.5,102382,69064,74369,2827,58807,2898,700,204764,34870.5275536164,83855,0.409520228165107,4379,0.0213855951241429,1564.72769143226,0.00764161518349058,23415.2276914323,0.114352267446584
"319",62027,146260,1749.98278891153,176.658835697101,6599,139661,2223,59804,11087.5,32905.5,102382,68833,74461,2966,58571,2742,714,204764,34655.4827889115,84233,0.41136625578715,4376,0.0213709441112696,1573.32395321443,0.00768359649750164,23391.3239532144,0.114235529454467
"320",62116,146260,1747.03615779536,177.80370130927,6514,139746,2228,59888,11119,32867,102382,68930,74463,2867,58602,2809,705,204764,34614.0361577954,84144,0.410931609071907,4286,0.0209314137250689,1569.23245648609,0.00766361497375561,23317.2324564861,0.113873690963676
"321",62508,146260,1740.70533463991,179.817747900246,6510,139750,2273,60235,11419.5,32466,102382,69041,74371,2848,58968,2816,724,204764,34206.7053346399,83752,0.409017210056455,4237,0.0206921138481374,1560.88758673966,0.00762286137572846,22607.3875867397,0.110407042188762
"322",62482,146260,1745.69687975309,174.93227166347,6598,139662,2330,60152,11757,32804,102382,68830,74603,2827,59075,2728,679,204764,34549.6968797531,83778,0.409144185501358,4268,0.0208435076478287,1570.76460808962,0.00767109749804468,22617.7646080896,0.110457720146557
"323",62296,146260,1749.49840130616,175.41459724408,6508,139752,2226,60070,11224,32783,102382,69083,74159,3018,58847,2787,662,204764,34532.4984013062,83964,0.410052548299506,4282,0.0209118790412377,1574.08380406208,0.00768730735901859,23133.0838040621,0.112974369537917
"324",62169,146260,1746.68352841852,175.390845761198,6583,139677,2280,59889,11198,32934.5,102382,68938,74435,2887,58711,2804,654,204764,34681.1835284185,84091,0.410672774511145,4303,0.0210144361313512,1571.29268265732,0.0076736764404745,23307.7926826573,0.11382759021438
"325",62105,146260,1748.52694626397,171.331217804381,6587,139673,2222,59883,11154,32886.5,102382,69031,74376,2853,58774,2695,636,204764,34635.026946264,84155,0.410985329452443,4365,0.0213172237307339,1577.19572845959,0.00770250497382154,23309.6957284596,0.113836884063896
